,Depression
80197,0
9975,1
117427,0
23758,0
105506,1
50086,0
51270,0
22709,0
85849,0
56056,1
42854,0
84202,0
119846,0
26623,1
90405,0
61310,0
132376,1
11970,0
59013,0
124407,0
42763,0
20177,1
39020,0
43919,1
105290,0
139628,0
102658,1
1738,0
118394,0
93905,0
29388,0
19969,0
65915,0
100331,0
13832,0
84717,0
95153,0
60746,0
121631,0
12889,0
104051,0
2608,0
132813,0
66019,0
46145,0
5923,0
110323,0
139252,0
48852,0
74435,0
140000,0
112018,0
140673,0
129009,0
15555,0
95074,0
138168,0
132628,1
21935,0
17169,0
132238,0
44445,1
75542,0
98297,1
35750,0
61105,0
16819,0
66975,0
68509,0
38526,1
111570,0
52053,1
5572,0
64108,0
38365,1
33986,0
113101,0
1656,0
22317,0
131600,0
91074,0
61557,1
51977,0
101255,1
103218,0
4537,0
39733,0
78555,0
125310,0
83553,0
41832,0
44009,0
103202,0
52868,0
62109,0
46486,0
122577,0
47385,0
4613,0
26962,0
101661,0
26227,0
86874,0
133615,0
26924,0
50903,0
52891,0
54563,0
107277,0
106142,0
31236,0
35477,0
126852,0
111886,0
40965,0
63431,0
127448,0
76035,1
27332,0
99541,1
52637,1
114479,0
7186,1
66133,0
18363,0
138007,0
129580,1
68344,1
98154,1
80238,0
64561,0
19744,0
27267,0
39479,0
123270,0
10204,0
92914,1
34661,1
47383,0
18067,0
3785,0
3230,0
16676,0
56392,0
133968,0
120543,0
133935,0
29284,0
20308,0
17569,0
112410,0
1173,0
19026,1
25713,0
43994,0
27758,0
30349,0
99494,0
95050,0
25526,0
70409,0
2770,1
89866,0
117352,0
4231,0
1188,0
117059,0
39196,0
36923,0
103548,1
67492,0
118762,0
18487,0
4212,0
96478,0
125462,0
59985,0
98776,0
31224,0
128217,0
118186,0
75670,0
139557,0
4816,0
133709,0
15903,0
123830,0
95674,0
32434,0
96166,0
128477,0
43843,0
114590,0
18214,0
55492,0
60363,0
91399,1
102051,0
54392,0
72627,0
28929,1
106628,0
99972,0
80136,0
2935,0
125590,0
89318,0
27826,1
76324,1
7959,0
7841,1
109473,0
41751,0
18693,0
65051,0
14861,0
57535,0
22583,0
91556,0
116955,0
7203,0
114172,0
102388,0
67571,0
56059,0
61704,0
69189,0
128681,0
26067,0
136666,1
62126,0
87533,0
89711,0
10609,1
5117,0
19475,1
8143,0
107956,0
11715,0
25327,0
1296,1
123005,0
63029,0
86046,1
24373,1
65045,0
36358,0
38463,0
60785,0
42256,0
87124,0
48917,0
23867,0
69845,1
123158,1
68649,0
7003,0
69241,1
108275,0
106107,0
46711,0
8742,0
24852,0
30265,0
76144,0
60695,1
79243,0
137858,0
62644,0
4780,1
123568,0
113751,0
22594,0
37716,0
116674,0
124026,0
76042,0
55393,0
32557,1
59418,0
61548,1
68314,0
74160,0
25856,0
86381,0
58674,0
96450,0
64334,0
99371,1
26298,0
130331,0
4953,0
140298,0
66282,0
127985,1
58412,0
56860,1
71140,0
133404,0
11819,0
82447,0
38115,0
17204,1
127179,0
34463,0
89193,0
139824,0
4661,1
41727,0
75388,0
68797,0
70015,0
71562,0
7993,1
38557,0
118152,0
42363,0
19715,0
60342,0
17665,0
110727,1
42294,0
25635,0
50990,0
91710,0
86492,1
52286,0
117363,0
22387,0
81900,1
139527,0
105646,0
110220,0
132234,0
41360,0
135721,0
96735,0
41225,0
50577,0
122355,0
102926,0
18466,0
130570,0
88557,0
52646,0
73050,0
92282,0
26447,0
94497,0
93978,0
90785,1
74944,0
138392,1
25910,0
11111,0
18647,0
48374,0
115139,1
107542,0
124907,0
137688,1
118733,0
61411,0
93528,0
75608,0
93867,0
121610,1
20529,0
25687,0
9357,0
6816,1
30334,1
95169,0
59489,1
87907,1
16491,1
74917,0
40048,0
11029,0
49095,1
20145,0
129533,0
30244,0
26473,1
31258,0
49500,0
49377,0
138258,0
94359,0
123623,0
70101,1
10870,0
108508,0
128045,0
37325,0
133950,0
5930,0
78760,0
131506,0
72123,0
136403,1
62205,0
106376,0
93044,0
15324,1
108931,1
34351,0
119836,0
127081,0
14934,0
91708,1
124054,1
30423,0
99927,0
116403,0
40153,0
99270,0
113584,1
126889,0
73436,0
114632,1
126235,0
46881,0
5797,0
128379,0
112366,1
9306,1
34759,0
30901,0
45221,1
117804,0
57528,0
20650,0
20614,0
31494,0
52001,0
114149,1
58978,1
121794,0
80996,0
39492,0
88686,0
140019,0
111434,1
120992,1
2907,0
58140,0
112688,0
746,0
137317,0
58352,0
133548,0
81774,0
111483,0
38651,0
121171,0
10815,0
4447,1
38390,0
69903,0
11250,0
88148,0
125979,0
79342,0
114588,0
120041,1
131904,0
99776,1
10346,0
48916,1
26442,1
78566,0
42987,0
51415,0
67339,1
87686,0
69337,0
90199,1
15251,0
89138,0
92471,0
22738,0
68641,1
119673,0
109488,0
119694,0
131630,0
103874,1
11523,0
27212,0
72803,1
120010,0
104535,0
133211,1
89448,0
108535,0
87903,0
67728,0
50409,0
27119,0
121267,1
63725,1
77506,0
77357,0
40907,0
83414,0
126793,1
105768,0
95654,1
85305,0
116561,0
45150,0
138245,0
82957,0
78578,1
90259,0
16053,0
122156,1
70198,0
140135,0
66172,0
28438,1
66454,0
30535,1
17226,0
38624,1
36441,0
66836,0
7304,0
84906,0
5563,1
138878,0
87667,1
89439,1
88229,0
94094,0
9443,0
21200,0
111994,0
30027,0
108124,0
102427,0
35227,0
23822,0
97756,0
42010,0
26371,0
22809,0
107963,0
65854,0
76560,1
70304,0
59944,0
6511,0
13348,0
73271,0
8229,1
134964,0
4912,0
38553,0
14745,0
85411,0
20891,0
23560,0
14260,1
46865,0
123894,0
78121,0
35719,0
135544,0
75795,0
30867,0
66994,0
25973,0
67645,0
87211,0
95013,0
15783,0
71794,1
15369,0
131778,0
35633,1
8219,0
19392,0
9190,0
42567,0
106343,0
44208,0
58361,1
132854,0
41105,0
3634,0
127279,0
86076,0
93237,0
46368,0
130767,0
57512,0
121374,0
107937,0
95355,1
115528,0
7672,0
5086,0
58701,0
84856,0
81104,0
49056,0
92581,1
51720,1
100998,1
103178,0
83303,0
34127,1
86121,0
137175,0
44428,0
71394,0
3962,1
24119,0
110330,0
77454,0
22623,0
109145,0
105022,0
102071,0
137584,0
11344,1
90051,0
87505,0
132875,0
122190,0
135207,0
22967,0
106527,0
74148,0
110785,1
127900,0
36040,1
35346,0
136532,0
2488,0
50852,0
128030,1
77574,0
57464,0
67089,0
125700,0
118328,0
57084,0
88321,0
121427,0
108634,0
110614,0
7877,0
9873,0
49072,0
89736,0
61360,0
139924,1
11559,1
88920,0
93936,0
96229,1
124371,0
62157,0
14453,1
135410,0
66558,0
7243,0
54380,0
36538,0
86491,0
13690,1
120147,1
140378,0
76000,0
73501,0
16787,0
110245,0
123987,0
34322,0
96541,0
37973,1
14915,0
122645,0
74214,0
89849,0
65362,1
86086,0
116279,0
74300,0
136310,0
115616,0
28976,0
49681,0
83162,0
14347,0
12543,0
120752,0
42134,0
24683,0
132618,0
80160,1
43362,0
136528,0
96918,1
97769,1
88314,0
81632,0
131917,1
42185,1
97481,0
107646,1
11430,0
95483,0
26540,0
136838,0
34269,0
5197,0
57803,0
97071,1
74820,0
85310,0
134023,1
70748,0
10144,0
59102,0
34894,0
125319,0
65665,0
5588,0
31103,0
85959,0
125452,0
12372,0
104718,0
56079,0
53411,0
39055,0
100833,0
32408,0
16069,0
64723,0
17061,0
135259,0
64336,0
80967,0
67734,0
130589,0
11393,0
37529,1
85562,1
84989,0
50212,0
17974,0
120695,0
138739,0
126677,0
47516,0
134630,1
91545,0
115377,0
125095,1
8846,0
82258,1
123283,0
90032,0
112095,0
32996,0
105271,0
17834,0
71230,0
138156,0
49034,0
39859,0
79875,0
43720,0
97604,1
9416,0
105733,1
91283,0
96034,0
46638,0
128872,0
2359,0
38567,0
18562,0
73977,0
70340,1
131135,0
78927,1
122385,0
80370,0
18571,1
39261,0
35360,0
96036,0
68792,1
88969,1
2173,0
57429,1
79914,0
83705,0
85222,0
130924,1
11890,0
32192,0
109023,1
44714,0
94341,0
124313,0
39724,0
52867,0
111498,0
121082,1
76767,0
22962,0
23873,1
109912,0
57532,1
89985,0
20866,0
117761,0
137610,0
101399,0
25351,0
109935,0
17123,0
59063,0
2782,0
106270,0
110645,0
69273,0
129076,1
33856,0
77528,0
86047,1
102975,0
1919,0
3254,0
42289,0
36361,0
81194,0
25166,0
80436,0
47572,0
106273,0
34902,0
21866,0
101022,0
22087,0
71102,0
24584,0
121805,1
113696,1
99527,1
82612,0
68211,0
124199,0
140179,0
101057,0
31965,0
16073,0
99993,0
41783,0
56807,1
100071,0
69855,1
62887,0
52854,0
72289,0
139690,0
92667,0
63082,0
128668,0
11770,0
74508,0
72953,1
128642,0
38104,0
45595,0
129677,0
33264,0
38152,0
87827,0
31859,1
11953,1
23218,0
39345,0
41984,1
62141,0
55219,0
37700,1
2162,0
66423,0
125089,0
140245,0
11678,1
3581,0
39949,0
8433,0
23877,0
39927,0
56988,0
102276,0
110126,0
102854,0
79095,0
88899,0
121258,0
40065,0
23932,1
65339,1
44948,0
1598,0
36003,1
49754,0
133985,0
102705,1
116620,0
42845,0
120017,1
76505,0
76475,0
40809,1
11707,0
43526,0
61855,0
34945,0
114514,0
120089,0
79984,0
3115,1
312,1
28832,0
66933,0
110800,0
130321,1
103292,0
20535,0
27693,0
116021,0
34257,0
120819,0
17979,0
46986,1
30923,0
48251,0
84651,1
102874,0
102305,0
69692,0
43556,0
88849,0
32972,0
12897,0
99695,0
60036,0
59464,0
133172,0
81318,0
124530,0
78837,0
76562,0
46941,1
98331,0
53008,1
102551,0
6987,0
104373,0
43419,0
130831,1
134867,0
114111,0
69823,0
139770,0
111247,0
14497,0
54660,0
29725,0
6724,0
112885,0
106602,0
22552,0
51067,0
55016,1
15899,0
77410,1
102752,0
56125,1
48156,1
92938,0
99490,0
46978,0
111446,0
88794,0
137608,0
31827,0
101705,0
85597,0
54010,1
139032,0
17316,0
112771,0
6570,0
14564,1
45967,0
35779,0
61017,0
54708,0
51097,1
88837,1
90693,0
61907,0
10022,0
58378,0
97164,0
92112,0
93792,1
1795,1
117868,1
120803,0
73620,0
100126,0
103416,0
28236,1
84931,1
82754,0
1849,0
52335,0
53529,1
117026,0
15735,1
95623,0
84727,0
27444,0
38584,1
25488,0
709,1
46299,0
23432,0
41463,0
3538,0
6536,0
31085,1
38127,0
127454,0
41269,0
94733,0
7192,0
92423,0
49732,0
29726,0
82932,0
12623,0
106496,1
103116,0
40074,1
117951,0
99257,0
9403,0
119005,0
90396,0
112910,0
27230,0
120788,0
24093,0
76933,0
94125,0
70006,0
32333,0
35424,0
126390,0
73982,0
120706,0
49980,0
77723,1
127639,0
91767,0
59331,0
118100,0
45976,0
17258,1
135820,0
49544,0
49411,1
100472,1
127885,0
46520,0
115376,0
91176,0
55209,0
33500,0
54317,1
55149,0
80594,1
75150,0
93021,0
71459,0
20812,0
12763,1
118181,1
41819,1
34424,0
17605,0
74930,1
2620,0
24641,0
74797,0
38121,0
62033,1
121389,0
46358,0
134904,0
110131,1
85107,1
133337,0
116718,0
124591,0
62490,0
33164,0
4057,0
19078,0
95722,0
84450,0
27010,0
31915,0
72344,0
47693,0
12861,0
8924,0
39398,0
32443,0
27066,1
119212,0
57942,0
20358,0
127249,0
102350,0
109498,0
80280,1
30902,0
125073,1
122101,1
96190,0
26951,1
92552,0
81452,0
102078,1
124768,0
15780,0
5675,0
11400,0
8410,0
74239,0
57502,0
4131,1
115085,0
29924,0
80092,0
132068,0
136598,0
137685,0
65098,0
12402,0
117531,0
24678,0
47313,0
138832,0
55561,0
115782,0
80115,1
102545,0
16208,1
117809,0
26120,0
46917,0
64545,0
130123,0
116008,0
33940,0
93969,1
52750,0
17869,0
139122,0
98968,0
60133,0
132608,0
88743,0
84370,0
75503,0
85556,0
56306,0
115065,1
7673,0
13932,0
49761,0
60731,0
130668,0
109753,1
108453,0
97491,0
122787,0
4462,0
133483,0
80272,0
116390,0
29484,0
7713,0
66652,0
21620,0
27871,0
42155,0
70035,1
71885,0
12416,0
96364,0
56371,0
9708,0
1944,1
94356,0
63764,1
48493,1
131565,0
78346,0
112875,0
71088,0
38030,0
37437,0
13716,0
17,0
98830,0
112386,0
15753,1
8340,1
52830,0
120327,0
127050,0
21126,1
66183,1
64381,0
22025,0
36582,0
60979,0
34179,0
66593,0
47427,1
62279,0
30840,0
27987,0
105170,0
131769,0
68077,0
30908,0
6966,0
47430,0
58627,0
117078,0
76863,0
28854,0
73102,0
101120,1
132886,0
136010,1
101763,0
110488,1
37076,0
110258,0
140463,0
118783,0
34995,0
89228,1
74992,1
76568,1
130259,0
47323,0
33563,1
100446,1
72900,1
22432,0
4899,0
118818,0
139780,0
111379,0
98376,0
104254,0
46661,1
102613,1
21307,0
83996,0
121668,1
58349,0
55778,0
2402,0
74387,0
103686,0
89560,0
44134,1
106836,0
15058,0
79886,0
39527,0
133979,0
117886,0
91564,1
26222,1
74262,0
112761,0
79869,0
111682,0
59262,1
46781,0
112349,0
17698,0
43227,0
106801,0
50020,0
137430,0
12572,0
21394,0
29900,1
30654,0
107355,0
101163,0
82487,0
49285,1
64278,0
90579,1
123714,1
116937,0
114134,0
75394,1
119840,0
71442,0
55041,0
68882,1
124795,0
101387,1
134133,0
88560,0
109037,0
114536,0
8506,0
77163,0
140553,0
71971,0
79025,0
107549,0
107164,0
126501,0
138976,0
81875,0
97746,1
118223,0
6653,0
131687,0
39067,0
36852,1
89663,0
80182,1
15293,0
100352,0
33129,0
103678,0
78796,1
4399,0
21302,0
63118,0
79366,0
95414,0
92069,1
39894,0
96195,0
29316,0
31408,0
85620,0
97193,0
10856,0
131601,0
39789,0
114743,0
19614,1
112816,0
72491,0
124347,0
124991,0
23554,0
49730,0
104865,0
78886,1
64648,0
117941,0
31342,0
91170,0
65923,0
16228,0
100949,1
78400,1
53177,1
33191,0
86459,1
136998,0
73409,0
78721,0
119275,0
129906,0
4860,0
89818,1
116231,0
66819,0
108249,1
51399,0
31735,0
57769,0
86206,0
2628,0
25084,1
137193,0
61982,0
72617,0
46502,0
123872,0
129843,0
44439,0
81076,1
53445,0
33490,1
36507,0
33783,0
31319,0
131534,0
128198,0
79953,0
123457,0
118789,0
52631,0
101970,0
44949,1
83013,1
67335,0
62600,0
57629,0
118961,0
66957,0
10749,0
48142,0
103206,0
44594,0
130848,0
44264,0
66710,1
137199,0
88949,0
83364,0
18968,0
533,0
126702,0
2196,0
9181,0
17108,0
129681,0
55274,0
126552,0
127959,1
9822,1
133201,0
101398,1
14672,1
20214,0
65753,1
86977,0
100884,1
29461,0
140015,0
111907,1
61658,1
8730,0
117816,0
125858,0
109593,0
45860,0
77319,0
104772,0
11427,0
103367,0
13769,0
99007,0
36760,0
1369,1
57134,0
82680,0
58457,1
38715,0
133539,0
11702,0
88563,0
112703,0
76825,1
22767,0
138264,0
94162,0
104555,0
9926,0
4591,1
84560,1
78381,0
71164,0
62925,1
40845,0
124163,0
97580,0
36733,0
103519,0
86134,1
123966,0
122409,0
2699,0
140168,0
4429,0
114212,0
99827,0
25885,0
5337,0
57727,0
68406,0
76913,0
19860,0
30765,0
24730,0
79420,0
41563,1
135032,0
12489,0
82790,0
135104,0
79506,0
12183,1
100885,0
80914,0
75460,0
40634,0
30177,0
115869,1
71730,0
126968,0
19046,0
81180,0
117005,0
31662,1
1813,0
7578,0
71361,0
86730,0
48256,0
51600,0
105657,0
47910,0
36266,0
20028,0
14630,0
82008,0
124419,0
37501,0
80168,0
77060,1
94633,0
46109,0
3981,0
44488,0
120663,0
26424,0
33844,0
137065,0
1594,0
120923,0
31119,1
140273,0
31110,0
27999,1
29104,0
31390,0
35561,1
90481,0
24121,0
58314,0
86475,0
105683,0
77208,0
101060,0
29244,1
29502,1
59222,0
68194,0
84586,1
26278,0
1356,0
28215,0
30896,0
116440,0
139352,0
123430,0
7425,0
110554,1
113679,0
578,0
116702,0
101653,1
117374,0
25258,0
49444,0
118064,0
121761,0
17213,0
52361,0
127538,0
90341,0
29315,0
135645,1
99339,0
94948,0
46463,0
36738,0
7448,0
84853,0
29765,0
113990,0
77750,0
112911,0
108772,1
113717,0
65896,0
15707,1
138188,0
25182,1
17922,0
3155,0
73817,0
132914,0
5570,0
88614,0
80489,0
64394,1
97907,0
107030,0
69131,0
42598,1
25092,0
105026,0
129684,0
95003,0
57526,1
132164,0
39649,0
62678,0
93345,1
34800,0
103820,1
1315,0
139178,0
105736,0
60938,0
98104,0
97642,0
34287,1
17393,0
122505,1
10105,0
10743,0
38620,0
70096,0
88260,0
6726,0
84220,1
32511,0
122284,1
126077,0
69448,0
33601,0
68844,0
68197,0
5591,0
116767,0
121415,0
38278,1
3618,0
93603,0
119193,0
134520,0
137630,1
53069,0
67586,1
73150,0
17318,0
39970,0
17024,0
105136,0
17573,1
92382,0
14318,0
138379,0
4804,0
8270,1
28793,0
110736,0
40804,0
105710,0
102441,0
5824,0
62466,0
78366,0
97142,1
87365,0
56970,0
134149,0
115231,0
34026,0
34770,0
22044,1
126278,0
281,0
100060,1
37074,0
21048,0
123600,0
37457,1
60179,0
69568,0
111951,0
74295,0
138624,0
69994,0
138794,0
128610,0
35474,0
2927,0
102264,1
33143,0
43256,0
99952,0
95290,0
22169,0
47042,0
138248,0
1577,0
138282,0
50927,0
116117,0
136281,0
38229,0
10505,0
133902,0
14144,1
67273,0
5299,0
135388,1
104201,0
8519,0
79696,0
80295,0
139882,0
105610,0
31550,0
104493,0
110972,0
120662,0
48019,0
73415,0
21089,0
18910,0
123896,0
98327,1
104015,1
3666,0
52623,0
83575,0
113336,0
132060,0
54285,1
13175,0
119626,0
109581,1
100416,0
11033,0
107400,0
94756,1
46825,0
9632,1
31145,0
30346,0
138579,0
118623,0
111948,1
94662,0
77973,1
82467,0
31,0
119063,0
57271,0
60983,0
128321,1
126094,0
27805,0
127116,0
123917,0
83501,0
17792,0
62008,0
39943,0
44427,0
56662,0
93046,0
85437,0
108949,0
46805,0
68403,0
67874,0
3850,0
40450,1
76941,0
124503,1
42898,0
2131,0
3827,0
6551,0
55058,0
117950,0
93659,0
140078,0
104470,0
57961,0
92109,0
24988,0
24751,1
40782,0
63837,1
7631,0
67947,0
22448,0
61742,1
58208,0
103525,0
105621,0
11938,0
37690,0
82436,0
42857,0
124664,0
121544,0
11285,0
61373,1
65859,1
46980,0
42319,0
121612,0
96994,0
77660,0
54226,0
19021,0
3229,0
111740,1
54451,0
15496,1
95175,0
75001,0
67018,0
64919,0
74386,0
46788,0
103131,0
42848,0
7664,0
101365,0
104518,0
97426,1
96914,0
139813,0
6060,0
55004,0
108518,0
1917,0
30509,0
36117,0
81505,1
111310,0
107725,0
96910,0
101275,0
77752,0
74704,0
69935,0
37632,0
7616,0
116334,0
10624,1
40289,0
1609,1
101566,0
42384,0
5943,0
19002,0
132664,0
38321,0
139590,0
10043,0
13772,0
38843,0
62288,0
99724,1
319,0
102670,0
18716,0
6754,0
136810,0
51463,0
93503,1
103927,0
85530,0
126744,0
66650,1
75682,1
73159,1
18187,0
129025,0
24214,1
114638,0
61128,1
74412,0
66665,0
127061,0
110014,1
93438,1
64168,0
10926,0
104269,0
105452,1
9352,0
77382,1
134204,0
69387,0
133257,0
45593,0
51547,0
82259,0
19494,0
9109,0
8091,0
95611,1
117923,0
44630,0
51160,1
62658,0
98452,0
6248,0
140300,0
41804,1
69977,1
77907,0
52471,0
13908,0
35164,0
137813,0
112313,0
136614,0
102271,1
109403,0
63939,1
102394,0
14242,0
132567,0
62833,1
136294,0
123870,1
108240,1
134699,0
127148,1
31724,0
82079,0
4286,0
125819,0
32059,0
57050,0
133315,0
132923,0
28104,0
104206,0
110746,0
129931,1
30215,0
101469,1
77390,0
65950,1
123132,0
103431,0
137109,0
3944,0
47634,0
101574,1
89520,0
82661,0
41295,0
127916,0
73389,0
117098,0
33733,1
124608,0
90798,0
31562,0
130271,0
44985,0
76081,0
114053,0
122428,1
51313,1
23718,1
25830,0
25511,0
5200,0
36222,0
13296,0
76566,0
83874,0
104059,0
131437,0
107148,0
21488,0
63168,0
78708,0
41096,0
99771,0
9300,0
86454,0
106943,0
75933,0
83902,0
70543,0
24334,0
134143,0
40803,0
31772,0
82638,0
31832,0
76849,0
23790,0
58939,0
132343,0
9840,1
78999,0
132010,0
88544,0
44559,0
84893,0
73936,0
53547,0
126104,1
132109,1
68759,0
107752,0
5795,0
125527,0
70271,0
104811,1
15904,1
95358,1
85040,0
117454,1
34736,0
15289,0
106015,1
20419,0
33437,1
64356,1
26177,0
10591,0
74647,0
368,0
131617,0
28237,0
110852,0
121555,0
69227,0
38484,0
98380,0
136506,0
127563,0
106868,0
139414,1
106860,0
66023,0
115493,1
59933,1
119456,1
138226,0
20359,0
95684,0
60215,0
113159,0
31099,0
65874,0
19549,0
100935,0
8805,0
35289,0
137140,0
62565,0
40298,0
61748,1
57897,0
84770,0
105700,0
112003,1
81269,1
19518,0
134874,0
42459,0
25047,0
3521,0
71702,0
21226,0
29433,0
88580,1
60050,1
44458,1
12396,0
93724,0
100004,1
74095,0
119194,1
25691,0
512,0
16214,1
5050,0
87797,1
11003,1
65165,0
105186,0
84030,0
98493,1
124550,1
83133,0
127054,0
98811,0
130610,0
127536,0
91944,0
91757,0
40274,0
31737,1
128644,0
101072,0
58026,0
124182,0
112931,0
29043,0
138929,0
122174,0
61393,0
101337,0
25555,0
119393,0
66494,1
133181,0
17381,0
67673,0
42731,0
107103,1
108192,1
96167,0
15798,0
20537,0
11498,0
30032,0
14648,0
77534,0
9994,1
3747,0
21064,0
89424,0
37731,0
49502,1
61158,0
70997,0
113893,0
74393,0
5136,0
53124,0
61030,0
55621,0
82026,0
129638,1
14608,0
1299,0
101825,0
70396,0
134062,1
62669,0
125402,0
112448,0
80515,0
90108,0
78794,0
50067,0
42647,0
101706,1
39217,0
89149,0
22193,0
134147,0
43232,0
1133,0
111333,1
23445,0
89922,0
59193,0
110572,1
57740,0
81158,0
112414,0
19502,1
15157,0
14056,0
133017,0
47238,0
31861,0
87241,0
83673,0
20986,0
53408,0
44141,0
101056,0
40696,0
82708,0
77021,0
110173,0
10127,0
139080,0
38817,1
91727,0
106268,0
57356,0
43270,1
53061,0
94764,0
67160,0
94805,0
135755,0
115185,0
49248,0
57788,1
42780,0
68094,0
65514,0
84923,0
45434,1
94191,0
104,0
108935,0
62286,1
11110,0
138076,0
87716,0
58774,1
21868,1
24250,0
60780,0
52518,0
117130,0
86907,1
124173,0
122932,1
10052,0
43759,0
61602,1
43849,0
2274,0
102132,0
136308,0
16504,1
5506,1
9406,0
39700,0
32428,0
118683,1
45702,0
15565,0
44982,1
19704,1
67395,0
23152,1
51682,1
76349,0
132863,0
26908,1
128306,0
91306,0
62614,1
107416,0
23894,0
43334,0
116748,0
35408,0
5196,0
46996,0
70663,0
23342,0
94165,0
138472,0
77367,0
33481,0
61300,0
104566,0
52709,0
91560,0
119235,0
82665,0
97721,0
59493,0
64035,0
36712,0
73028,0
115619,1
29632,1
37696,0
29639,0
120395,0
71563,0
94689,1
45981,0
81976,1
46272,0
86034,0
113501,0
51154,0
21317,0
897,1
134373,0
7010,1
139490,1
85971,0
42611,0
79073,1
8899,1
25914,1
70373,0
41469,0
99299,0
62879,0
134096,0
36498,0
17225,0
28091,0
55442,0
5135,0
124701,0
60135,0
73661,0
112594,0
33931,0
65126,1
32016,1
47816,0
64808,0
74272,0
15197,0
95328,0
12555,0
69872,0
53981,0
130462,0
103225,0
14740,0
112641,1
44573,0
82113,0
75242,1
33365,0
77580,0
50678,0
73033,0
139639,1
22960,0
33857,1
116179,0
92716,0
138769,0
124319,0
37666,0
103498,0
50,0
103248,0
83680,0
131222,0
111449,0
101863,0
135989,0
139782,1
137895,0
215,0
94714,0
56129,0
48306,1
134219,1
20195,0
86293,0
36909,0
131933,0
71965,0
16290,0
86371,0
46977,1
90132,1
17368,1
57880,0
83499,0
49033,0
33659,0
69164,1
100224,0
25280,1
46331,1
42886,1
134530,0
8968,0
27623,0
34549,0
53841,0
117421,0
21628,0
2455,1
58467,0
109637,1
98136,0
106966,1
60764,0
103620,0
58751,0
32788,0
43074,0
113807,0
89777,0
44290,0
58543,1
94481,0
64485,0
106284,0
69228,0
113728,0
21621,1
36316,0
111376,0
90428,0
96293,0
3372,0
25279,0
129857,0
88121,0
8049,0
113664,0
43152,0
9448,0
78035,0
120419,1
20448,0
89211,0
72784,0
89598,0
50692,0
19039,0
126890,1
33816,0
54870,0
13163,0
6692,0
32275,0
119010,0
22719,0
127338,0
44424,1
62133,0
116494,0
107234,1
116287,0
3501,0
60085,0
113866,1
4148,1
88093,0
104468,0
121598,0
86233,0
11213,0
117796,0
61552,1
82483,0
81054,0
97061,0
112982,0
83302,0
35071,1
103087,0
7901,0
139388,0
27469,0
94708,0
58556,0
1274,0
104407,1
86332,1
27323,0
112658,0
4619,0
40738,0
98651,0
89774,0
52500,0
47701,0
117405,1
101000,1
115492,0
84269,0
110206,0
86747,1
62894,0
53383,1
25070,0
8761,0
129019,0
45397,0
66935,0
41893,0
31180,0
102912,0
13355,0
53157,0
102159,0
74890,0
127428,0
95700,1
26593,0
2993,0
31572,0
96827,0
33485,0
96947,0
8931,0
128402,0
57192,1
97533,0
66087,1
68678,1
53121,0
22629,0
81554,0
92258,0
119353,0
135415,0
124031,0
48875,0
70061,0
67246,0
54877,0
32387,0
40483,0
10325,0
105108,1
98794,0
57308,0
69528,1
4798,0
48220,0
107663,1
72945,0
52437,1
135607,0
8800,0
119648,0
70667,0
22532,0
42697,0
75812,0
83077,0
107464,0
114019,0
80368,0
74359,0
62061,0
2239,0
109387,0
50133,0
125678,1
106033,0
57005,0
117027,0
62611,0
84558,0
80322,0
126007,0
58253,0
109797,0
14528,1
126918,0
62792,0
26637,0
139185,0
134174,0
88923,0
138509,0
116253,1
123504,1
8067,0
97705,0
102489,0
97324,1
1335,0
57534,0
117935,0
102572,0
93085,0
55165,1
53146,0
133018,0
108448,0
117190,0
1878,1
71502,0
115351,0
85932,0
98625,0
131210,1
93138,1
37697,0
12817,0
17257,1
2406,1
57896,0
89747,0
136808,1
124264,0
64660,0
72424,0
26895,0
73362,0
38161,0
78714,0
83246,0
55791,0
71063,1
34820,0
5063,0
1991,0
135824,0
62289,0
33419,0
52248,1
122046,0
4803,0
67234,0
110321,0
117074,1
129759,0
22495,0
35715,1
74482,1
62807,0
37871,0
45924,0
120960,0
27362,0
10562,0
107083,0
121433,0
67782,0
32970,0
139378,0
108531,0
100692,0
129540,0
108461,1
2390,0
47065,0
